Goals,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Position
0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0,0.7301587301587301,0.1904761904761904,0.0158730158730158,0.0158730158730158,0.0,0.0,1.5238095238095235,0.0,0.1587301587301587,1.1904761904761905,0.8412698412698413,0.3492063492063492,0.0,5.190476190476191,4.380952380952381,3.365079365079365,0.4761904761904761,0.5079365079365079,0.746031746031746,0.0,0.0,0.0476190476190476,39.57142857142857,0.6280952380952382,0.0476190476190476,0.6349206349206349,0.0634920634920634,1.492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0158730158730158,0.984126984126984,0.0,Midfielder
0.0185185185185185,0.0,0.0185185185185185,0.0,0.0,0.0,0.2592592592592592,0.074074074074074,0.0185185185185185,0.0185185185185185,0.0,0.0,1.8703703703703705,0.0,0.0555555555555555,1.148148148148148,1.2222222222222223,0.5370370370370371,0.0,4.12962962962963,4.037037037037037,3.8333333333333335,1.0740740740740742,0.5370370370370371,0.7037037037037037,0.0,0.0,0.0555555555555555,34.57407407407408,0.6401851851851852,0.074074074074074,1.0555555555555556,0.037037037037037,1.3703703703703705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037,0.6481481481481481,0.0185185185185185,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659576,0.1063829787234042,0.0,0.0425531914893617,0.0,0.0,1.2127659574468086,0.0,0.4680851063829787,0.8723404255319149,0.8723404255319149,0.3191489361702128,0.0,4.48936170212766,2.3191489361702127,2.276595744680851,0.2340425531914893,0.3829787234042553,0.723404255319149,0.0,0.0,0.0638297872340425,53.87234042553192,1.1461702127659574,0.0425531914893617,0.6382978723404256,0.0851063829787234,1.7659574468085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0212765957446808,0.5106382978723404,0.0425531914893617,Midfielder
0.0303030303030303,0.0,0.0303030303030303,0.0,0.0,0.0,0.5454545454545454,0.1515151515151515,0.0,0.0606060606060606,0.0,0.0,0.9090909090909092,0.0,0.1212121212121212,0.1818181818181818,0.303030303030303,0.1212121212121212,0.0,1.9393939393939397,2.272727272727273,2.303030303030303,0.6363636363636364,0.2727272727272727,0.5454545454545454,0.0,0.0,0.0303030303030303,12.06060606060606,0.3654545454545455,0.0303030303030303,0.2727272727272727,0.0909090909090909,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.3939393939393939,0.0,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,0.1578947368421052,0.0175438596491228,0.0175438596491228,0.0,0.0,1.3157894736842106,0.0,0.1929824561403508,1.0350877192982455,1.0175438596491229,0.5087719298245614,0.0,4.982456140350878,4.614035087719298,3.807017543859649,0.8245614035087719,0.543859649122807,0.7017543859649122,0.0,0.0175438596491228,0.0175438596491228,48.24561403508772,0.8464912280701754,0.0701754385964912,0.3684210526315789,0.2807017543859649,2.5964912280701755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.7192982456140351,0.0,Midfielder
0.0606060606060606,0.0,0.0,0.0606060606060606,0.0,0.0151515151515151,1.0909090909090908,0.3106060606060606,0.0151515151515151,0.0075757575757575,0.0,0.0,1.9242424242424243,0.0,0.303030303030303,1.0075757575757576,1.5757575757575757,0.9772727272727272,0.0,6.704545454545454,4.924242424242424,4.598484848484849,0.5227272727272727,1.371212121212121,1.3106060606060606,0.0,0.053030303030303,0.0984848484848484,73.78030303030303,0.558939393939394,0.0909090909090909,2.075757575757576,0.2651515151515151,5.098484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651515151515151,0.0151515151515151,1.4848484848484849,0.0151515151515151,Midfielder
0.0357142857142857,0.0,0.0,0.0357142857142857,0.0,0.0,0.5357142857142857,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0,0.0,1.2857142857142858,0.0,0.1785714285714285,0.4285714285714285,0.4285714285714285,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,25.571428571428573,0.9132142857142858,0.2142857142857142,2.4642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.7857142857142857,0.4642857142857143,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.1153846153846153,0.0,0.0,0.0,0.0,1.8846153846153848,0.0,0.2307692307692307,1.4230769230769231,0.5384615384615384,0.3461538461538461,0.0,6.269230769230769,4.884615384615385,4.961538461538462,1.1538461538461535,0.4615384615384615,1.0,0.0,0.0,0.1153846153846153,52.76923076923077,2.0296153846153846,0.0769230769230769,2.730769230769231,0.2692307692307692,3.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.8076923076923077,0.0,Midfielder
0.3939393939393939,0.0404040404040404,0.303030303030303,0.0505050505050505,0.0202020202020202,0.0101010101010101,2.060606060606061,0.9393939393939394,0.0404040404040404,0.3131313131313131,0.0,0.0,0.9292929292929292,0.0,0.4444444444444444,0.303030303030303,0.494949494949495,0.3535353535353535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616161616161616,20.656565656565657,0.2086868686868687,0.1515151515151515,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.2828282828282829,0.6262626262626263,Forward
0.632183908045977,0.0344827586206896,0.5057471264367817,0.0919540229885057,0.0804597701149425,0.0114942528735632,2.5517241379310347,1.206896551724138,0.0919540229885057,0.4482758620689655,0.0,0.0,0.6666666666666666,0.0,0.5977011494252874,0.2873563218390804,0.4367816091954023,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494252873563218,21.60919540229885,0.2483908045977011,0.1954022988505747,1.7816091954022988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459770114942528,0.0114942528735632,0.3448275862068966,0.632183908045977,Forward
0.1515151515151515,0.0,0.0,0.1515151515151515,0.0303030303030303,0.0,1.5454545454545454,0.5454545454545454,0.0909090909090909,0.0606060606060606,0.0,0.0,0.9696969696969696,0.0,0.4242424242424242,0.2424242424242424,0.1212121212121212,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,21.90909090909091,0.6639393939393939,0.2424242424242424,3.4242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,0.0,0.4242424242424242,0.1212121212121212,Forward
0.05,0.0,0.05,0.0,0.0,0.0,0.65,0.2,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.7150000000000001,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.2,Forward
0.1739130434782608,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,0.8695652173913043,0.3478260869565217,0.1739130434782608,0.1304347826086956,0.0,0.0,0.391304347826087,0.0,0.1739130434782608,0.0869565217391304,0.2608695652173913,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.478260869565218,0.3252173913043478,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.782608695652174,0.217391304347826,Forward
0.2142857142857142,0.0,0.2142857142857142,0.0,0.0,0.0,0.8571428571428571,0.3571428571428571,0.0,0.0714285714285714,0.0,0.0,1.4285714285714286,0.0,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.2857142857142857,0.0,2.4285714285714284,3.2857142857142856,6.571428571428571,0.6428571428571429,0.5714285714285714,2.642857142857143,0.0,0.0,0.0,8.285714285714286,0.5921428571428571,0.0,1.5714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6428571428571429,0.1428571428571428,Forward
0.1567796610169491,0.0042372881355932,0.1398305084745762,0.0127118644067796,0.0211864406779661,0.0169491525423728,1.6652542372881356,0.614406779661017,0.0635593220338983,0.0847457627118644,0.0,0.0,1.0423728813559323,0.0,0.4703389830508475,0.423728813559322,0.2288135593220339,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483050847457627,35.1271186440678,0.1488559322033898,0.2161016949152542,4.27542372881356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889830508474576,0.0042372881355932,0.5550847457627118,0.1398305084745762,Forward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,1.4396551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103448,0.0258620689655172,0.0,28.36206896551724,0.2444827586206896,0.0,0.0,0.0,9.198275862068966,3.5172413793103448,0.0258620689655172,0.3448275862068966,0.8275862068965517,0.6293103448275862,0.4568965517241379,3.7586206896551726,8.818965517241379,0.043103448275862,0.0,0.0172413793103448,0.0,Goalkeeper
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.714285714285715,3.1014285714285714,0.0,0.0,0.0,5.0,2.142857142857143,0.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.0,4.142857142857143,7.571428571428571,0.0,0.0,0.0,0.0,Goalkeeper
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8125,1.550625,0.0,0.0,0.0,3.875,2.75,0.0625,0.125,1.375,0.375,0.25,5.375,6.4375,0.125,0.0,0.0625,0.0,Goalkeeper
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620689655172414,1.3103448275862069,1.834482758620689,0.0068965517241379,0.096551724137931,1.6620689655172414,2.413793103448276,0.9172413793103448,0.0068965517241379,4.23448275862069,3.4,3.1310344827586207,0.3172413793103448,0.6482758620689655,0.9793103448275862,0.0068965517241379,0.0,0.0344827586206896,37.86896551724138,0.2611724137931034,0.0413793103448275,1.7586206896551724,0.0344827586206896,1.4758620689655173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448275862068965,0.0,0.8344827586206897,0.0206896551724137,Defender
0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,1.5,0.7307692307692307,0.0,0.1153846153846153,1.0384615384615383,2.6923076923076925,1.0,0.0,4.076923076923077,4.461538461538462,3.1153846153846154,0.2692307692307692,2.1538461538461537,1.8461538461538465,0.0,0.0384615384615384,0.0769230769230769,31.153846153846157,1.198076923076923,0.0769230769230769,0.5,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846153,0.0,0.6538461538461539,0.0384615384615384,Defender
0.0277777777777777,0.0138888888888888,0.0,0.0138888888888888,0.0,0.0,0.0,0.0,0.0138888888888888,0.0,0.1666666666666666,1.2222222222222223,1.6944444444444444,0.0,0.1111111111111111,1.7222222222222223,2.1666666666666665,0.8472222222222222,0.0138888888888888,4.125,3.8055555555555554,3.3194444444444446,0.2916666666666667,1.1666666666666667,1.1666666666666667,0.0,0.0138888888888888,0.0833333333333333,31.11111111111111,0.4320833333333333,0.1805555555555555,3.4722222222222223,0.1111111111111111,1.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.5694444444444444,0.0277777777777777,Defender
0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,1.8823529411764703,0.6470588235294118,0.0,0.0,1.6470588235294117,5.0,2.4705882352941178,0.0,3.117647058823529,4.176470588235294,2.294117647058824,0.0588235294117647,3.235294117647059,1.588235294117647,0.0,0.0588235294117647,0.0,38.05882352941177,2.2388235294117647,0.0,0.1176470588235294,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.2941176470588235,0.0588235294117647,Defender
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.44,2.96,0.0,0.08,1.96,2.48,1.04,0.0,4.16,6.56,6.88,0.92,1.92,2.72,0.0,0.0,0.08,29.96,1.1984,0.04,3.64,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.44,0.08,Defender
0.0327868852459016,0.0218579234972677,0.0109289617486338,0.0,0.0,0.0,0.0,0.0,0.0218579234972677,0.0,0.1530054644808743,1.2950819672131149,1.459016393442623,0.0,0.1038251366120218,1.3442622950819672,1.8688524590163933,0.8852459016393442,0.0273224043715847,4.967213114754099,5.245901639344262,4.73224043715847,0.6994535519125683,2.4262295081967213,2.240437158469945,0.0054644808743169,0.0054644808743169,0.0710382513661202,36.21857923497268,0.1979234972677595,0.1038251366120218,5.005464480874317,0.0382513661202185,1.6612021857923498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,0.0054644808743169,0.8306010928961749,0.0710382513661202,Defender
0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0,1.1111111111111112,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,1.1666666666666667,0.0,0.1111111111111111,1.1111111111111112,5.222222222222222,2.833333333333333,0.0,6.055555555555555,7.666666666666667,4.277777777777778,0.5,5.555555555555555,1.9444444444444444,0.0,0.0555555555555555,0.0,44.388888888888886,2.466111111111111,0.0555555555555555,0.0,0.0555555555555555,3.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.3333333333333333,0.0555555555555555,Defender
0.0392156862745098,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.1372549019607843,1.5294117647058822,0.5882352941176471,0.0196078431372549,0.0196078431372549,0.9607843137254902,4.96078431372549,2.176470588235294,0.0588235294117647,5.294117647058823,3.176470588235294,2.215686274509804,0.3529411764705882,1.8823529411764703,1.3529411764705883,0.0392156862745098,0.0392156862745098,0.0588235294117647,38.45098039215687,0.7539215686274511,0.0392156862745098,0.196078431372549,0.0,3.0392156862745097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,0.5882352941176471,0.0392156862745098,Defender
0.081081081081081,0.0,0.054054054054054,0.027027027027027,0.0,0.0,1.108108108108108,0.3513513513513513,0.0,0.054054054054054,0.0,0.0,1.2432432432432432,0.0,0.4594594594594595,0.972972972972973,1.2702702702702702,0.4864864864864865,0.0,5.702702702702703,4.054054054054054,4.405405405405405,0.972972972972973,0.8378378378378378,0.972972972972973,0.0,0.027027027027027,0.054054054054054,35.13513513513514,0.9497297297297298,0.081081081081081,0.6756756756756757,0.1081081081081081,2.702702702702702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162162162162162,0.0,1.3783783783783785,0.0,Midfielder
0.1034482758620689,0.0,0.0,0.1034482758620689,0.0,0.0,1.9655172413793105,0.6896551724137931,0.0689655172413793,0.1379310344827586,0.0,0.0,1.827586206896552,0.0,0.4137931034482758,0.896551724137931,0.5172413793103449,0.2068965517241379,0.0,5.413793103448276,6.655172413793103,6.379310344827586,1.827586206896552,0.6551724137931034,1.206896551724138,0.0,0.0,0.1034482758620689,26.17241379310345,0.9024137931034484,0.1034482758620689,2.310344827586207,0.1034482758620689,2.931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379310344827586,0.0,1.3103448275862069,0.0,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,1.0769230769230769,0.7692307692307693,1.2307692307692308,0.0,0.1538461538461538,0.4615384615384615,0.0,0.0,0.0,8.846153846153847,0.6807692307692308,0.0,0.1538461538461538,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.3846153846153846,0.0769230769230769,Midfielder
0.1267605633802817,0.0,0.0845070422535211,0.0422535211267605,0.0,0.0,1.4788732394366195,0.4507042253521127,0.028169014084507,0.0845070422535211,0.0,0.0,0.6338028169014085,0.0,0.4647887323943662,0.6197183098591549,0.2394366197183098,0.0845070422535211,0.0,4.126760563380282,5.901408450704225,4.126760563380282,1.7183098591549295,0.4084507042253521,0.5915492957746479,0.0,0.0140845070422535,0.0985915492957746,29.549295774647888,0.4161971830985915,0.1690140845070422,2.8450704225352115,0.028169014084507,1.4507042253521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.0,0.6619718309859155,0.0845070422535211,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.0344827586206896,0.0,0.0,0.0,0.0,1.896551724137931,0.0,0.0,1.3448275862068966,1.103448275862069,0.2413793103448276,0.0,5.344827586206897,3.9655172413793114,3.793103448275862,0.4827586206896552,0.7931034482758621,1.0,0.0,0.0344827586206896,0.0,26.96551724137931,0.93,0.0,0.1379310344827586,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.896551724137931,0.0,Midfielder
0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.0357142857142857,1.0714285714285714,0.3571428571428571,0.0357142857142857,0.0357142857142857,0.0,0.0,0.5714285714285714,0.0,0.4642857142857143,0.3214285714285714,0.9642857142857144,0.3571428571428571,0.0,2.607142857142857,1.9285714285714288,1.7857142857142858,0.1428571428571428,0.5,0.3214285714285714,0.0,0.0,0.1785714285714285,23.75,0.8482142857142857,0.2857142857142857,4.428571428571429,0.0357142857142857,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5357142857142857,0.1428571428571428,Midfielder
0.1714285714285714,0.0,0.1428571428571428,0.0285714285714285,0.0,0.0,1.4857142857142858,0.4857142857142857,0.0571428571428571,0.0857142857142857,0.0,0.0,1.1428571428571428,0.0,0.6285714285714286,0.7714285714285715,0.4,0.2571428571428571,0.0,2.2857142857142856,3.8285714285714287,5.0,0.8571428571428571,0.9142857142857144,1.3714285714285714,0.0,0.0,0.0285714285714285,11.085714285714284,0.3168571428571428,0.0,2.085714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0285714285714285,1.1142857142857143,0.1714285714285714,Midfielder
0.1176470588235294,0.0,0.1176470588235294,0.0,0.0294117647058823,0.0,1.5294117647058822,0.5882352941176471,0.0588235294117647,0.2058823529411764,0.0,0.0,0.5882352941176471,0.0,0.3235294117647059,0.3823529411764705,0.3529411764705882,0.1764705882352941,0.0,2.2058823529411766,2.8529411764705883,4.441176470588236,0.8529411764705882,0.9117647058823528,1.6764705882352942,0.0,0.0,0.1176470588235294,14.088235294117649,0.4144117647058823,0.1176470588235294,3.147058823529412,0.0294117647058823,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.0,0.5882352941176471,0.3529411764705882,Midfielder
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.3,0.5,0.1,0.0,2.6,1.3,2.5,0.7,0.1,0.2,0.0,0.0,0.1,9.3,0.93,0.1,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,Midfielder
0.238095238095238,0.0,0.238095238095238,0.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.0476190476190476,0.238095238095238,0.0,0.0,0.7142857142857143,0.0,0.3809523809523809,0.1904761904761904,1.0952380952380951,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,17.476190476190474,0.8323809523809524,0.0476190476190476,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,2.0476190476190474,0.6666666666666666,Forward
